id,country_code_cow,year,country,country_abbrev_cow,continent,in_iiss,spec_raw,spec_intscale,spec_extscale,spec_stand,decade,coastline_km,land_boundary_length_km,bordering_states,land_area,land_boundary_length_mi,coastline_mi,land_boundary_length_log,coastline_log,highered_percent,dca_count,dca_binary,irst_MC,tpop_MC,upop_MC,cinc_MC,milex_MC,milper_MC,pec_MC,mf_mc_OFI,milex_MC_log,milex_SIPRI,area_WDI,area_land_WDI,gdp_WDI,gdppc_WDI,journal_WDI,patapps_WDI,pop_WDI,gdp_WDI_PW,gdppc_WDI_PW,pop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,lnpop_WDI_PW,lngdp_WDI,lngdppc_WDI,lnpop_WDI,gdp_WDI_full,gdppc_WDI_full,pop_WDI_full,lngdp_WDI_full,lngdppc_WDI_full,lnpop_WDI_full,WTOmem_MEM,NATOmem_MEM,EUmem_MEM,OECDmem_MEM,NATOdur_MEM,polity_P4,polity2_P4,military_GE,numislands_AP,archipelago_AP,lnislands_AP,democracy,milex_allies,cinc_allies_ratio,atop_lengthmax,atop_lengthavg,greatpower,rivalry,interstatewar_count,interstatewar_binary,interstatewar_5yrlag_binary,mid_count,mid_binary,mid_fatal_count,mid_fatal_binary,gibler_count,gibler_binary,gibler_fatal_count,gibler_fatal_binary,latentthreat,stateabb,year_base,year_sq,year_cube,rile,party_strength,partyname,right_of_center,rr_jntdem,rr_priorviol,rr_rile_a,rr_rile_b,rr_s_un_glo,rr_tot_rivals,rr_moent,rr_dayent,rr_totmids2,rr_totmids5,rr_undist,rr_inst,rr_coldwar,rr_interact,rr_symm,rr_concon,rr_conmod,rr_libmod,rr_con_norile,rr_lib_norile,rr_mod_norile,rr_cinc_rile,rr_cinc_rile2,rr_strngcon,rr_strnglft,rr_wkcon,rr_wklft,rr_strngmod,rr_wkmod,rr_mxd,rr_modmod,rr_strng_norile,rr_wk_norile,rr_cap_a,rr_cap_b,rr_lncprtio,rr_active,rr_cond_act,rr_noact_cnd,rr_cnflct_cnd,rr_cnflct_cnd2,rr_strngconXcap,rr_strnglftXcap,rr_s_norileXcap,rr_wkconXcap,rr_wklftXcap,rr_wk_norileXcap,rr_voice4,rr_voice3,rr_rile_norile,rr_liblib,rr_nr_dem,rr_nr_nodem,rr_strng_nrdem,rr_wk_nrdem,rr_strng_nrnodem,rr_wk_nrnodem,rr_nrdem_lft,rr_nrdem_con,rr_nrdem_mod,rr_nrnodem_lft,rr_nrnodem_con,rr_nrnodem_mod,rr_defcommit,rr_hierarch,dyad_count
90,20,2014,Canada,CAN,Americas,1.0,9.030792737329193,0.13280577554895873,0.48725497262528394,0.6258652891903206,2010,202080.0,889300.0,US 8893 km (includes 2477 km with Alaska),9093510.0,552585.2303,125566.65168,13.222362963463159,11.740591985659746,,,,12730,35605.0,21246.0,0.0087198094,15925000,66,367369,482.0,16.58340082221685,16168.811843606527,9984670.0,9093510.0,1782827583715.17,50309.1598958888,61539.4,4198.0,35437435.0,1546315859831.59,43635.0954811371,35437435.0,28.066896353008186,10.68361704777279,17.383279305235394,28.20922175003013,10.825942444794736,17.383279305235394,1782827583715.17,50309.1598958888,35437435.0,28.20922175003013,10.825942444794736,17.383279305235394,1.0,1.0,0.0,1.0,65.0,10.0,20.0,,7.0,1.0,2.079441547393799,1,13.75756179947899,0.9646333296144923,63,63,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176665282381852,CAN,44.0,1936.0,85184.0,26.265,0.538961038961039,Conservative Party of Canada,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,70,1970,Mexico,MEX,Americas,1.0,4.065859652356757,0.05979205371112878,0.2193728049386327,-0.2681114565830497,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,0.0155,,,3846,50596.0,18709.0,0.010004516,218014,80,60727,,12.292319146743559,962.77082958665255,1964380.0,1943950.0,284464479176.938,5524.27238582021,,,51493565.0,272411477752.18,5290.20427605236,51493565.0,26.330579545988197,8.573612139617628,17.75696740637057,26.37387422920982,8.616906822839253,17.75696740637057,284464479176.938,5524.27238582021,51493565.0,26.37387422920982,8.616906822839253,17.75696740637057,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.238922122088603,0.9575490449571903,23,22,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00713248370364512,MEX,0.0,0.0,0.0,17.071,0.8356807511737089,Institutional Revolutionary Party,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,70,1971,Mexico,MEX,Americas,1.0,,,,,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,3784,52884.0,18833.0,0.0099521074,224000,80,62974,,12.319405795112926,989.12784396648146,1964380.0,1943950.0,295167363283.641,5561.1818705781,,,53076373.0,282660871575.104,5325.55057697627,53076366.0,26.367513682356876,8.580271379970085,17.78724230238679,26.410808365578497,8.623565931306276,17.787242434272223,295167363283.641,5561.1818705781,53076373.0,26.410808365578497,8.623565931306276,17.787242434272223,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.137797890577355,0.9558258042228923,24,24,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697737482082503,,1.0,1.0,1.0,17.071,0.8356807511737089,Institutional Revolutionary Party,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,70,1972,Mexico,MEX,Americas,1.0,6.61364898866433,0.09725954395094603,0.3568383696377381,0.19063881875947983,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,4396,54661.0,18957.0,0.0099671902,260800,80,68605,,12.471512943383113,1194.2853406763829,1964380.0,1943950.0,319456116855.129,5841.22234055225,,,54689943.0,305920490042.449,5593.72468990732,54689944.0,26.446591068672866,8.629400657303623,17.81719041136924,26.489885751894487,8.672695358810145,17.817190393084342,319456116855.129,5841.22234055225,54689943.0,26.489885751894487,8.672695358810145,17.817190393084342,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.140742904982426,0.9547030364243211,25,24,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00692598172798878,MEX,2.0,4.0,8.0,17.071,0.8356807511737089,Institutional Revolutionary Party,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,70,1973,Mexico,MEX,Americas,1.0,6.810863876483606,0.10015976288946479,0.36747906725539803,0.2261489697752845,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,4652,56481.0,19080.0,0.0098998304,326400,80,75250,,12.695881965792886,1322.7004173351904,1964380.0,1943950.0,344568945103.704,6117.58915336606,,,56324303.0,329969266443.371,5858.38098049263,56324310.0,26.522265355080098,8.675628561205443,17.846636793874655,26.565560038301722,8.718923368707333,17.846636669594385,344568945103.704,6117.58915336606,56324303.0,26.565560038301722,8.718923368707333,17.846636669594385,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.09545258607106,0.9538560135829299,26,26,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00688324419935698,MEX,3.0,9.0,27.0,2.041,0.8181818181818182,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,70,1974,Mexico,MEX,Americas,1.0,7.086805727424404,0.10421773128565301,0.38236746553194767,0.2758345533883625,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,5046,58320.0,19204.0,0.010007672,430400,85,82183,,12.972472611247087,1446.9256291819268,1964380.0,1943950.0,364474097749.844,6287.63486339258,,,57966804.0,349031020877.2,6021.22160654962,57966812.0,26.578426640233754,8.703045442392456,17.875381197841296,26.621721323455375,8.746340263624095,17.875381059831284,364474097749.844,6287.63486339258,57966804.0,26.621721323455375,8.746340263624095,17.875381059831284,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.086024829164046,0.9520739187483698,27,26,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683771676387094,MEX,4.0,16.0,64.0,2.041,0.8181818181818182,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,70,1975,Mexico,MEX,Americas,1.0,7.98844211434808,0.11747708991688353,0.4310151120682787,0.438181547649487,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,0.0241,,,5196,59099.0,19328.0,0.010188706,586200,95,86247,,13.281418013159897,1557.7097718135055,1964380.0,1943950.0,385411257804.828,6465.76905274415,,,59607953.0,369081055690.033,6191.80955334752,59607947.0,26.634282119981147,8.730982657908239,17.90329946207291,26.677576803202772,8.774277240472149,17.903299562730624,385411257804.828,6465.76905274415,59607953.0,26.677576803202772,8.774277240472149,17.903299562730624,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.038322563147599,0.9491627229217614,28,28,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00657509421457893,MEX,5.0,25.0,125.0,2.041,0.8181818181818182,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,70,1976,Mexico,MEX,Americas,1.0,9.397074875503742,0.13819227758093738,0.5070176665991635,0.6918173792419056,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,5243,60822.0,21025.0,0.010419272,529625,100,94665,,13.179926376055471,1748.2464576153416,1964380.0,1943950.0,402436584808.525,6571.2311203849,,,61242190.0,385385005138.169,6292.80258316973,61242189.0,26.67750868489984,8.747161812173541,17.9303468727263,26.720803368121462,8.790456479066552,17.930346889054913,402436584808.525,6571.2311203849,61242190.0,26.720803368121462,8.790456479066552,17.930346889054913,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,0.0,1.0,0.0,0.6931471824645996,0,13.024713160788775,0.9477988530721463,29,28,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662326273425476,MEX,6.0,36.0,216.0,-28.161,0.826271186440678,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,70,1977,Mexico,MEX,Americas,1.0,10.246586945957386,0.15068510214643216,0.55285295400674,0.8447789646735373,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,5529,62538.0,22722.0,0.010800863,533541,100,103035,,13.187293072023577,1632.8537340697699,1964380.0,1943950.0,416081759447.639,6618.13903940076,,,62869903.0,398452022146.347,6337.72236705591,62869908.0,26.710852931808905,8.754274734787778,17.956578197021127,26.75414761503053,8.797569497538708,17.956578117491823,416081759447.639,6618.13903940076,62869903.0,26.75414761503053,8.797569497538708,17.956578117491823,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.068387525196668,0.9461757667327488,30,30,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662830390093315,MEX,7.0,49.0,343.0,-28.161,0.826271186440678,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,70,1978,Mexico,MEX,Americas,1.0,9.725699845179895,0.14302499772323374,0.5247485740910006,0.7509889885955471,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,6712,64238.0,24419.0,0.011491411,634413,120,115308,,13.360457017155117,1660.2728693239014,1964380.0,1943950.0,453349962679.757,7029.24077076204,,,64494869.0,434141139975.766,6731.40556005391,64494872.0,26.796635525495812,8.814539250766378,17.982096274729432,26.839930208717433,8.85783398050333,17.982096228214104,453349962679.757,7029.24077076204,64494869.0,26.839930208717433,8.85783398050333,17.982096228214104,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.070636637785318,0.9423557150637147,31,30,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065891422396374,MEX,8.0,64.0,512.0,-28.161,0.826271186440678,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,70,1979,Mexico,MEX,Americas,1.0,9.394877191593062,0.13815995869989797,0.5068990909165093,0.6914216683074209,1970,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,,,7023,65917.0,26116.0,0.011815346,693575,120,128498,,13.449616101773678,1845.4786206212013,1964380.0,1943950.0,497316613380.406,7520.98161093569,,,66123897.0,476244886369.1,7202.31003843723,66123908.0,26.889198026046948,8.882157092218264,18.007040933828684,26.93249270926857,8.925451941794254,18.007040767474315,497316613380.406,7520.98161093569,66123897.0,26.93249270926857,8.925451941794254,18.007040767474315,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.07362475852649,0.9403862241634853,32,32,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672842452478107,MEX,9.0,81.0,729.0,-15.745,0.74,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,70,1980,Mexico,MEX,Americas,1.0,9.389379715120791,0.1380791134576587,0.5066024754558386,0.6904318027759957,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,0.0336,0,0,7003,67570.0,27220.0,0.012225123,824147,120,145946,,13.622105404413853,1752.5284615875069,1964380.0,1943950.0,543235109451.549,8016.88474447579,,704.0,67761372.0,520217776787.932,7677.20309993056,67761367.0,26.97751336236426,8.946010580115646,18.031502782248616,27.020808045585884,8.989305189548915,18.03150285603697,543235109451.549,8016.88474447579,67761372.0,27.020808045585884,8.989305189548915,18.03150285603697,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.073711584589077,0.9375712247293684,33,32,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668334904172731,MEX,10.0,100.0,1000.0,-15.745,0.74,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,70,1981,Mexico,MEX,Americas,1.0,8.965443634018676,0.13184475932380407,0.48372907224523937,0.6140986494961085,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,7448,69192.0,27595.0,0.012473963,777120,125,156552,,13.563351344381298,2320.0483422654747,1964380.0,1943950.0,589549198137.708,8494.01210071256,,765.0,69407624.0,564569498226.919,8134.11371582224,69407623.0,27.059329327620528,9.003822066677074,18.055507260943457,27.102624010842153,9.047116735491057,18.055507275351097,589549198137.708,8494.01210071256,69407624.0,27.102624010842153,9.047116735491057,18.055507275351097,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.175626762766687,0.9378775663353258,34,34,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00669595416583907,MEX,11.0,121.0,1331.0,-15.745,0.74,Institutional Revolutionary Party,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,70,1982,Mexico,MEX,Americas,1.0,6.3417932954561795,0.0932616661096497,0.34217043934579117,0.1416889812138776,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,6926,70784.0,27970.0,0.012619035,943004,130,163971,-3.0,13.756826863828474,2243.0640424241792,1964380.0,1943950.0,586478778503.066,8253.44620942392,,550.0,71058654.0,561629174878.246,7903.74113325044,71058650.0,27.054107637878207,8.975091487531351,18.079016150346856,27.097402321099832,9.018386114461448,18.079016206638382,586478778503.066,8253.44620942392,71058654.0,27.097402321099832,9.018386114461448,18.079016206638382,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.33693278118537,0.9349727629873479,35,34,0,,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00670105481022569,MEX,12.0,144.0,1728.0,1.602,0.7475,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,70,1983,Mexico,MEX,Americas,1.0,6.977634447067398,0.10261227128040291,0.37647714662318355,0.256177372863439,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,6747,72354.0,28346.0,0.012199434,607856,130,156108,-141.0,13.317694935916645,2147.6954360741097,1964380.0,1943950.0,566031654495.705,7784.85918968501,,730.0,72709299.0,542048412869.775,7455.00738062024,72709306.0,27.01862115703499,8.916641217221184,18.101979939813805,27.061915840256614,8.959935996716595,18.10197984354002,566031654495.705,7784.85918968501,72709299.0,27.061915840256614,8.959935996716595,18.10197984354002,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.311658389031543,0.9381486741961647,36,36,0,,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00670428454597577,MEX,13.0,169.0,2197.0,1.602,0.7475,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,70,1984,Mexico,MEX,Americas,1.0,6.844998663937616,0.10066174505790612,0.369320804233562,0.23229521700229447,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,7293,73912.0,28721.0,0.012106846,562331,129,161880,-279.0,13.239847701784274,2691.9210305457309,1964380.0,1943950.0,585337942177.667,7872.45769659001,,688.0,74352631.0,560536676756.25,7538.89498215941,74352631.0,27.05216051310058,8.927830896171638,18.124329616928943,27.095455196322206,8.971125579393261,18.124329616928943,585337942177.667,7872.45769659001,74352631.0,27.095455196322206,8.971125579393261,18.124329616928943,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.355093721806874,0.9395804645490929,37,36,0,,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00671220275129691,MEX,14.0,196.0,2744.0,1.602,0.7475,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,70,1985,Mexico,MEX,Americas,1.0,6.925581148320314,0.10184678159294579,0.37366861924427175,0.24680475135489632,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,0.0358,0,0,7174,75465.0,29096.0,0.012232454,1170000,140,168985,-52.0,13.972515161474428,2805.9910807103174,1964380.0,1943950.0,598143340046.776,7872.01771604416,,590.0,75983485.0,572799499048.938,7538.47354475073,75983486.0,27.073801578027062,8.92777499286092,18.146026585166144,27.117096261248687,8.971069689243297,18.14602657200539,598143340046.776,7872.01771604416,75983485.0,27.117096261248687,8.971069689243297,18.14602657200539,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.426006384897157,0.9395779666449169,38,38,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672632042143224,MEX,15.0,225.0,3375.0,-7.366,0.7225,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,70,1986,Mexico,MEX,Americas,1.0,7.353291482275155,0.10813663944522288,0.39674566166174086,0.32381748968160307,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,6960,77015.0,29678.0,0.01196913,612460,141,168472,-111.0,13.32524054590439,2361.600052833272,1964380.0,1943950.0,579726773526.627,7470.79268275293,,629.0,77599098.0,555163258083.49,7154.2482105108,77599105.0,27.042528066145646,8.875461614563864,18.167066451581782,27.08582274936727,8.918756387992719,18.16706636137455,579726773526.627,7470.79268275293,77599098.0,27.08582274936727,8.918756387992719,18.16706636137455,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.485486514004407,0.9402927560888833,39,38,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673828962522627,MEX,16.0,256.0,4096.0,-7.366,0.7225,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,70,1987,Mexico,MEX,Americas,1.0,8.027716503467898,0.11805465446276321,0.4331341554293725,0.4452532221265997,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,7210,78561.0,30287.0,0.011981407,937000,141,174001,-79.0,13.75043962845585,2283.9085274463687,1964380.0,1943950.0,589712215373.999,7445.85369014963,,742.0,79200081.0,564725608284.547,7130.36654955627,79200081.0,27.059605801073257,8.872117921561852,18.187487879511405,27.102900484294878,8.915412604783475,18.187487879511405,589712215373.999,7445.85369014963,79200081.0,27.102900484294878,8.915412604783475,18.187487879511405,0.0,0.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,0.6931471824645996,1,13.482894735712732,0.9400831144412432,40,40,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674225981723115,MEX,17.0,289.0,4913.0,-7.366,0.7225,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,70,1988,Mexico,MEX,Americas,1.0,11.326533153050406,0.16656666401544715,0.6111212782700994,1.0392320981406264,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,7311,80109.0,30899.0,0.011845606,646450,154,175576,21.0,13.37925268159155,2123.3683385200166,1964380.0,1943950.0,597279762230.826,7393.10828092979,,652.0,80788721.0,571972511758.02,7079.85565755642,80788725.0,27.072356770804365,8.865008799129152,18.207347971675215,27.11565145402599,8.908303531862638,18.207347922163354,597279762230.826,7393.10828092979,80788721.0,27.11565145402599,8.908303531862638,18.207347922163354,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.6931471824645996,1,13.462535863207746,0.9402579333510924,41,40,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00670825240478125,MEX,18.0,324.0,5832.0,-0.128,0.52,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,70,1989,Mexico,MEX,Americas,1.0,11.181680473533072,0.16443647755195695,0.603305775196801,1.0131501903212832,1980,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,,0,0,7329,81663.0,31514.0,0.012262589,640630,154,207878,60.0,13.370208907118709,2250.5394899714229,1964380.0,1943950.0,621801138598.965,7548.97667178617,,757.0,82368931.0,595454896596.68,7229.12021069935,82368930.0,27.112591482481513,8.885872621814777,18.226718860666736,27.155886165703137,8.929167292895901,18.226718872807236,621801138598.965,7548.97667178617,82368931.0,27.155886165703137,8.929167292895901,18.226718872807236,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.6931471824645996,1,13.452211948940878,0.9427207571277527,42,42,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665824271072852,MEX,19.0,361.0,6859.0,-0.128,0.52,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,70,1990,Mexico,MEX,Americas,1.0,11.474454255551857,0.16874197434635083,0.6191023376129985,1.0658665005751138,1990,9330.0,435300.0,Belize 250 km Guatemala 962 km US 3141 km,1943950.0,270482.7963,5797.39143,12.507963775615817,8.665163341916818,0.0387,0,0,8221,83226.0,32135.0,0.012042532,678410,175,182002,53.0,13.427508577951016,2131.6355030004615,1964380.0,1943950.0,653984125355.572,7790.79967323082,,661.0,83943132.0,626274262888.783,7460.69661192405,83943135.0,27.163054231730772,8.917404068452685,18.245650163278086,27.206348914952393,8.960698787412788,18.245650127539605,653984125355.572,7790.79967323082,83943132.0,27.206348914952393,8.960698787412788,18.245650127539605,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.6931471824645996,1,13.404686139961601,0.9409740078699127,43,42,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697078482925046,MEX,20.0,400.0,8000.0,-0.128,0.52,Institutional Revolutionary Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
